frame.number	frame.time	frame.time_relative	ip.proto	ip.src	udp.srcport	tcp.srcport	ip.dst	udp.dstport	tcp.dstport	frame.len
3768	Apr 25, 2006 05:58:55.975424000 CDT	1.351059000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3769	Apr 25, 2006 05:58:55.975643000 CDT	1.351278000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3770	Apr 25, 2006 05:58:55.975868000 CDT	1.351503000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3771	Apr 25, 2006 05:58:55.976093000 CDT	1.351728000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3772	Apr 25, 2006 05:58:55.976314000 CDT	1.351949000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3773	Apr 25, 2006 05:58:55.976530000 CDT	1.352165000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3774	Apr 25, 2006 05:58:55.976754000 CDT	1.352389000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3775	Apr 25, 2006 05:58:55.976973000 CDT	1.352608000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3776	Apr 25, 2006 05:58:55.977193000 CDT	1.352828000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3777	Apr 25, 2006 05:58:55.977415000 CDT	1.353050000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3778	Apr 25, 2006 05:58:55.977530000 CDT	1.353165000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3779	Apr 25, 2006 05:58:55.977724000 CDT	1.353359000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3780	Apr 25, 2006 05:58:55.977944000 CDT	1.353579000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3781	Apr 25, 2006 05:58:55.978160000 CDT	1.353795000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3782	Apr 25, 2006 05:58:55.978364000 CDT	1.353999000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3783	Apr 25, 2006 05:58:55.978571000 CDT	1.354206000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3784	Apr 25, 2006 05:58:55.978750000 CDT	1.354385000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3785	Apr 25, 2006 05:58:55.978934000 CDT	1.354569000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3786	Apr 25, 2006 05:58:55.979131000 CDT	1.354766000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3787	Apr 25, 2006 05:58:55.979316000 CDT	1.354951000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3788	Apr 25, 2006 05:58:55.979501000 CDT	1.355136000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3789	Apr 25, 2006 05:58:55.979698000 CDT	1.355333000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3790	Apr 25, 2006 05:58:55.979875000 CDT	1.355510000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3791	Apr 25, 2006 05:58:55.980070000 CDT	1.355705000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3792	Apr 25, 2006 05:58:55.980290000 CDT	1.355925000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3793	Apr 25, 2006 05:58:55.980440000 CDT	1.356075000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3794	Apr 25, 2006 05:58:55.980648000 CDT	1.356283000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3795	Apr 25, 2006 05:58:55.980829000 CDT	1.356464000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3796	Apr 25, 2006 05:58:55.981025000 CDT	1.356660000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3797	Apr 25, 2006 05:58:55.981228000 CDT	1.356863000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3798	Apr 25, 2006 05:58:55.994137000 CDT	1.369772000	17	192.168.62.121	32927		192.168.62.2	53		84
3799	Apr 25, 2006 05:58:55.994179000 CDT	1.369814000	17	192.168.62.2	53		192.168.62.121	32927		141
3800	Apr 25, 2006 05:58:55.994421000 CDT	1.370056000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3801	Apr 25, 2006 05:58:55.994623000 CDT	1.370258000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3802	Apr 25, 2006 05:58:55.994874000 CDT	1.370509000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3803	Apr 25, 2006 05:58:55.994882000 CDT	1.370517000	17	192.168.62.121	32927		192.168.62.2	53		87
3804	Apr 25, 2006 05:58:55.994887000 CDT	1.370522000	17	192.168.62.2	53		192.168.62.121	32927		177
3805	Apr 25, 2006 05:58:55.994892000 CDT	1.370527000	17	192.168.62.121	32927		192.168.62.2	53		85
3806	Apr 25, 2006 05:58:55.995161000 CDT	1.370796000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3807	Apr 25, 2006 05:58:55.995335000 CDT	1.370970000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3808	Apr 25, 2006 05:58:55.995565000 CDT	1.371200000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3809	Apr 25, 2006 05:58:55.995573000 CDT	1.371208000	17	192.168.62.2	53		192.168.62.121	32927		119
3810	Apr 25, 2006 05:58:55.995578000 CDT	1.371213000	17	192.168.62.121	32927		192.168.62.2	53		84
3811	Apr 25, 2006 05:58:55.995583000 CDT	1.371218000	17	192.168.62.2	53		192.168.62.121	32927		141
3812	Apr 25, 2006 05:58:55.995854000 CDT	1.371489000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3813	Apr 25, 2006 05:58:55.996034000 CDT	1.371669000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3814	Apr 25, 2006 05:58:55.996042000 CDT	1.371677000	17	192.168.62.121	32927		192.168.62.2	53		84
3815	Apr 25, 2006 05:58:55.996047000 CDT	1.371682000	17	192.168.62.2	53		192.168.62.121	32927		141
3816	Apr 25, 2006 05:58:55.996052000 CDT	1.371687000	17	192.168.62.121	32927		192.168.62.2	53		84
3817	Apr 25, 2006 05:58:55.996334000 CDT	1.371969000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3818	Apr 25, 2006 05:58:55.996561000 CDT	1.372196000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3819	Apr 25, 2006 05:58:55.996569000 CDT	1.372204000	17	192.168.62.2	53		192.168.62.121	32927		141
3820	Apr 25, 2006 05:58:55.996574000 CDT	1.372209000	17	192.168.62.121	32927		192.168.62.2	53		84
3821	Apr 25, 2006 05:58:55.996578000 CDT	1.372213000	17	192.168.62.2	53		192.168.62.121	32927		141
3822	Apr 25, 2006 05:58:55.996584000 CDT	1.372219000	17	192.168.62.121	32927		192.168.62.2	53		84
3823	Apr 25, 2006 05:58:55.996904000 CDT	1.372539000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3824	Apr 25, 2006 05:58:55.997092000 CDT	1.372727000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3825	Apr 25, 2006 05:58:55.997316000 CDT	1.372951000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3826	Apr 25, 2006 05:58:55.997329000 CDT	1.372964000	17	192.168.62.2	53		192.168.62.121	32927		141
3827	Apr 25, 2006 05:58:55.997564000 CDT	1.373199000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3828	Apr 25, 2006 05:58:55.997718000 CDT	1.373353000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3829	Apr 25, 2006 05:58:55.997883000 CDT	1.373518000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3830	Apr 25, 2006 05:58:55.998056000 CDT	1.373691000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3831	Apr 25, 2006 05:58:55.998254000 CDT	1.373889000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3832	Apr 25, 2006 05:58:55.998441000 CDT	1.374076000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3833	Apr 25, 2006 05:58:55.998644000 CDT	1.374279000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3834	Apr 25, 2006 05:58:55.998845000 CDT	1.374480000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3835	Apr 25, 2006 05:58:55.999030000 CDT	1.374665000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3836	Apr 25, 2006 05:58:55.999226000 CDT	1.374861000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3837	Apr 25, 2006 05:58:55.999418000 CDT	1.375053000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3838	Apr 25, 2006 05:58:55.999619000 CDT	1.375254000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3839	Apr 25, 2006 05:58:55.999810000 CDT	1.375445000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3840	Apr 25, 2006 05:58:56.000002000 CDT	1.375637000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3841	Apr 25, 2006 05:58:56.000179000 CDT	1.375814000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3842	Apr 25, 2006 05:58:56.000363000 CDT	1.375998000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3843	Apr 25, 2006 05:58:56.000479000 CDT	1.376114000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3844	Apr 25, 2006 05:58:56.000645000 CDT	1.376280000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3845	Apr 25, 2006 05:58:56.000806000 CDT	1.376441000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3846	Apr 25, 2006 05:58:56.000986000 CDT	1.376621000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3847	Apr 25, 2006 05:58:56.001130000 CDT	1.376765000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3848	Apr 25, 2006 05:58:56.001266000 CDT	1.376901000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3849	Apr 25, 2006 05:58:56.001473000 CDT	1.377108000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3850	Apr 25, 2006 05:58:56.001623000 CDT	1.377258000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3851	Apr 25, 2006 05:58:56.001782000 CDT	1.377417000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3852	Apr 25, 2006 05:58:56.001950000 CDT	1.377585000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3853	Apr 25, 2006 05:58:56.002147000 CDT	1.377782000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3854	Apr 25, 2006 05:58:56.002305000 CDT	1.377940000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3855	Apr 25, 2006 05:58:56.002460000 CDT	1.378095000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3856	Apr 25, 2006 05:58:56.002591000 CDT	1.378226000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3857	Apr 25, 2006 05:58:56.002736000 CDT	1.378371000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3858	Apr 25, 2006 05:58:56.002887000 CDT	1.378522000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3859	Apr 25, 2006 05:58:56.003049000 CDT	1.378684000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3860	Apr 25, 2006 05:58:56.003216000 CDT	1.378851000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3861	Apr 25, 2006 05:58:56.003401000 CDT	1.379036000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3862	Apr 25, 2006 05:58:56.003574000 CDT	1.379209000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3863	Apr 25, 2006 05:58:56.003801000 CDT	1.379436000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3864	Apr 25, 2006 05:58:56.004020000 CDT	1.379655000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3865	Apr 25, 2006 05:58:56.004246000 CDT	1.379881000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3866	Apr 25, 2006 05:58:56.004463000 CDT	1.380098000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3867	Apr 25, 2006 05:58:56.004663000 CDT	1.380298000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3868	Apr 25, 2006 05:58:56.004888000 CDT	1.380523000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3869	Apr 25, 2006 05:58:56.005112000 CDT	1.380747000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3870	Apr 25, 2006 05:58:56.005329000 CDT	1.380964000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3871	Apr 25, 2006 05:58:56.005548000 CDT	1.381183000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3872	Apr 25, 2006 05:58:56.005760000 CDT	1.381395000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3873	Apr 25, 2006 05:58:56.005915000 CDT	1.381550000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3874	Apr 25, 2006 05:58:56.006135000 CDT	1.381770000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3875	Apr 25, 2006 05:58:56.006355000 CDT	1.381990000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3876	Apr 25, 2006 05:58:56.006575000 CDT	1.382210000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3877	Apr 25, 2006 05:58:56.006794000 CDT	1.382429000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3878	Apr 25, 2006 05:58:56.007015000 CDT	1.382650000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3879	Apr 25, 2006 05:58:56.007235000 CDT	1.382870000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3880	Apr 25, 2006 05:58:56.007455000 CDT	1.383090000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3881	Apr 25, 2006 05:58:56.014362000 CDT	1.389997000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3882	Apr 25, 2006 05:58:56.014513000 CDT	1.390148000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3883	Apr 25, 2006 05:58:56.014680000 CDT	1.390315000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3884	Apr 25, 2006 05:58:56.014876000 CDT	1.390511000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3885	Apr 25, 2006 05:58:56.015054000 CDT	1.390689000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3886	Apr 25, 2006 05:58:56.015254000 CDT	1.390889000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3887	Apr 25, 2006 05:58:56.015459000 CDT	1.391094000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3888	Apr 25, 2006 05:58:56.015659000 CDT	1.391294000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3889	Apr 25, 2006 05:58:56.015885000 CDT	1.391520000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3890	Apr 25, 2006 05:58:56.016083000 CDT	1.391718000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3891	Apr 25, 2006 05:58:56.016269000 CDT	1.391904000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3892	Apr 25, 2006 05:58:56.016447000 CDT	1.392082000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3893	Apr 25, 2006 05:58:56.016621000 CDT	1.392256000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3894	Apr 25, 2006 05:58:56.016828000 CDT	1.392463000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3895	Apr 25, 2006 05:58:56.017043000 CDT	1.392678000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3896	Apr 25, 2006 05:58:56.017170000 CDT	1.392805000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3897	Apr 25, 2006 05:58:56.017335000 CDT	1.392970000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3898	Apr 25, 2006 05:58:56.017525000 CDT	1.393160000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3899	Apr 25, 2006 05:58:56.017732000 CDT	1.393367000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3900	Apr 25, 2006 05:58:56.017898000 CDT	1.393533000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3901	Apr 25, 2006 05:58:56.018073000 CDT	1.393708000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3902	Apr 25, 2006 05:58:56.018268000 CDT	1.393903000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3903	Apr 25, 2006 05:58:56.018444000 CDT	1.394079000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3904	Apr 25, 2006 05:58:56.018623000 CDT	1.394258000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3905	Apr 25, 2006 05:58:56.018810000 CDT	1.394445000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3906	Apr 25, 2006 05:58:56.019012000 CDT	1.394647000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3907	Apr 25, 2006 05:58:56.019200000 CDT	1.394835000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3908	Apr 25, 2006 05:58:56.019386000 CDT	1.395021000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3909	Apr 25, 2006 05:58:56.019581000 CDT	1.395216000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3910	Apr 25, 2006 05:58:56.019786000 CDT	1.395421000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3911	Apr 25, 2006 05:58:56.019970000 CDT	1.395605000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3912	Apr 25, 2006 05:58:56.020189000 CDT	1.395824000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3913	Apr 25, 2006 05:58:56.034350000 CDT	1.409985000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3914	Apr 25, 2006 05:58:56.034507000 CDT	1.410142000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3915	Apr 25, 2006 05:58:56.034657000 CDT	1.410292000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3916	Apr 25, 2006 05:58:56.034832000 CDT	1.410467000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3917	Apr 25, 2006 05:58:56.035040000 CDT	1.410675000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3918	Apr 25, 2006 05:58:56.035247000 CDT	1.410882000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3919	Apr 25, 2006 05:58:56.035446000 CDT	1.411081000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3920	Apr 25, 2006 05:58:56.035634000 CDT	1.411269000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3921	Apr 25, 2006 05:58:56.035833000 CDT	1.411468000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3922	Apr 25, 2006 05:58:56.035988000 CDT	1.411623000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3923	Apr 25, 2006 05:58:56.036147000 CDT	1.411782000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3924	Apr 25, 2006 05:58:56.036327000 CDT	1.411962000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3925	Apr 25, 2006 05:58:56.036504000 CDT	1.412139000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3926	Apr 25, 2006 05:58:56.036729000 CDT	1.412364000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3927	Apr 25, 2006 05:58:56.036942000 CDT	1.412577000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3928	Apr 25, 2006 05:58:56.037073000 CDT	1.412708000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3929	Apr 25, 2006 05:58:56.037257000 CDT	1.412892000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3930	Apr 25, 2006 05:58:56.037480000 CDT	1.413115000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3931	Apr 25, 2006 05:58:56.037700000 CDT	1.413335000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3932	Apr 25, 2006 05:58:56.037925000 CDT	1.413560000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3933	Apr 25, 2006 05:58:56.038153000 CDT	1.413788000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3934	Apr 25, 2006 05:58:56.038362000 CDT	1.413997000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3935	Apr 25, 2006 05:58:56.038575000 CDT	1.414210000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3936	Apr 25, 2006 05:58:56.038796000 CDT	1.414431000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3937	Apr 25, 2006 05:58:56.039015000 CDT	1.414650000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3938	Apr 25, 2006 05:58:56.039240000 CDT	1.414875000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3939	Apr 25, 2006 05:58:56.039460000 CDT	1.415095000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3940	Apr 25, 2006 05:58:56.039659000 CDT	1.415294000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3941	Apr 25, 2006 05:58:56.039878000 CDT	1.415513000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3942	Apr 25, 2006 05:58:56.040098000 CDT	1.415733000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3943	Apr 25, 2006 05:58:56.040208000 CDT	1.415843000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3944	Apr 25, 2006 05:58:56.040359000 CDT	1.415994000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3945	Apr 25, 2006 05:58:56.040572000 CDT	1.416207000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3946	Apr 25, 2006 05:58:56.040787000 CDT	1.416422000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3947	Apr 25, 2006 05:58:56.041007000 CDT	1.416642000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3948	Apr 25, 2006 05:58:56.041228000 CDT	1.416863000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3949	Apr 25, 2006 05:58:56.041442000 CDT	1.417077000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3950	Apr 25, 2006 05:58:56.041662000 CDT	1.417297000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3951	Apr 25, 2006 05:58:56.041881000 CDT	1.417516000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3952	Apr 25, 2006 05:58:56.042101000 CDT	1.417736000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3953	Apr 25, 2006 05:58:56.042324000 CDT	1.417959000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3954	Apr 25, 2006 05:58:56.042545000 CDT	1.418180000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3955	Apr 25, 2006 05:58:56.042763000 CDT	1.418398000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3956	Apr 25, 2006 05:58:56.042982000 CDT	1.418617000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3957	Apr 25, 2006 05:58:56.043203000 CDT	1.418838000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3958	Apr 25, 2006 05:58:56.043346000 CDT	1.418981000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3959	Apr 25, 2006 05:58:56.043549000 CDT	1.419184000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3960	Apr 25, 2006 05:58:56.043769000 CDT	1.419404000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3961	Apr 25, 2006 05:58:56.043989000 CDT	1.419624000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3962	Apr 25, 2006 05:58:56.044209000 CDT	1.419844000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3963	Apr 25, 2006 05:58:56.044429000 CDT	1.420064000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3964	Apr 25, 2006 05:58:56.044649000 CDT	1.420284000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3965	Apr 25, 2006 05:58:56.044868000 CDT	1.420503000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3966	Apr 25, 2006 05:58:56.045083000 CDT	1.420718000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3967	Apr 25, 2006 05:58:56.045270000 CDT	1.420905000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3968	Apr 25, 2006 05:58:56.045497000 CDT	1.421132000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3969	Apr 25, 2006 05:58:56.045713000 CDT	1.421348000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3970	Apr 25, 2006 05:58:56.045904000 CDT	1.421539000	17	192.168.62.121	32920		227.111.1.4	12345		1358
3971	Apr 25, 2006 05:58:56.046110000 CDT	1.421745000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3972	Apr 25, 2006 05:58:56.046294000 CDT	1.421929000	17	192.168.62.121	32921		227.111.1.5	12345		1358
3973	Apr 25, 2006 05:58:56.046447000 CDT	1.422082000	17	192.168.62.121	32923		227.111.1.6	12345		1358
3974	Apr 25, 2006 05:58:56.046646000 CDT	1.422281000	17	192.168.62.121	32916		227.111.1.2	12345		1358
3975	Apr 25, 2006 05:58:56.046834000 CDT	1.422469000	17	192.168.62.121	32917		227.111.1.3	12345		1358
3976	Apr 25, 2006 05:58:56.047032000 CDT	1.422667000	17	192.168.62.121	32915		227.111.1.1	12345		1358
3977	Apr 25, 2006 05:58:56.054377000 CDT	1.430012000	17	192.168.62.121	32923		227.111.1.6	12345		1358
